Combination,Validation Accuracy,Validation Loss,Test Accuracy,Test Loss,Training time,Inference time,Cohens Kappa,MCC,Balanced Accuracy
CNN+Dense,56.42856955528259,0.6836243867874146,61.66666666666667,0.681054889227186,31.41645789146424,0.7881548404693604,0.2333333333333332,0.2342145972018606,0.6166666666666667
CNN+Dense+Dropout,64.28571343421936,0.6762116551399231,65.0,0.6486897322835284,74.99095058441162,0.8054277896881104,0.3,0.300060018006002,0.65
CNN+GlobbalAveragePooling+Dense,53.57142686843872,0.6832835078239441,56.333333333333336,0.6870734077692032,140.32120776176453,0.7427105903625488,0.1266666666666667,0.1274880695201489,0.5633333333333334
CNN+Conv2D+GlobalAveragePooling+Dropout+Dense,56.42856955528259,0.6826111078262329,56.00000000000001,0.6878640364607175,168.20242261886597,1.79504132270813,0.12,0.1240465154444935,0.56
CNN+LSTM+Dense,55.000001192092896,0.6872748136520386,50.0,0.6994728449980417,91.77619194984436,0.7686033248901367,0.0,0.0,0.5
CNN+GRU+Dense,54.28571701049805,0.6776994466781616,57.66666666666666,0.6756915379067262,37.35054969787598,0.8819046020507812,0.1533333333333333,0.1614641499726213,0.5766666666666667
CNN+Attention Mechanism+Dense,57.14285969734192,0.6457761526107788,59.333333333333336,0.6762089923990424,85.74967503547668,0.7860941886901855,0.1866666666666666,0.2094222678782866,0.5933333333333333
CNN+Capsule Network+Dense,66.42857193946838,0.6135643720626831,69.66666666666667,0.6070110840598743,129.38638472557068,0.7717618942260742,0.3933333333333333,0.4089046779978846,0.6966666666666668
