Combination,Validation Accuracy,Validation Loss,Test Accuracy,Test Loss,Training time,Inference time,Cohens Kappa,MCC,Balanced Accuracy
VGG16,82.5,0.4120110237622729,85.16666666666667,0.3355378083311243,1076.930165052414,22.28292441368103,0.7031948242513173,0.7046107025777419,0.8514489532868128
VGG16+Dense,82.85714285714286,0.4318095291370674,85.16666666666667,0.3310758904693746,1077.9093313217163,22.13651156425476,0.7032739881309595,0.7034655898127536,0.8515822925463354
VGG16+Dense+Dropout,81.78571428571428,0.4128568203000067,84.66666666666667,0.3408642673547867,1434.4599900245669,22.11057114601136,0.6932242575137826,0.693980875683592,0.8465042890795147
VGG16+GlobalAveragePooling+Dense,83.57142857142857,0.3966627295399333,83.83333333333334,0.3485618002928804,717.6781339645386,22.23586583137512,0.6767169551403116,0.6770215886309199,0.8384261522734344
VGG16+Conv2D+GlobalAveragePooling+Dropout+Dense,82.14285714285714,0.4315241675600258,85.0,0.3212044378770691,668.4097211360931,22.183300733566284,0.6999199786609762,0.7003093552439507,0.8498822169874216
VGG16+LSTM+Dense,81.42857142857143,0.3812626155999131,84.66666666666667,0.3252307314849956,1118.1900980472565,22.213863134384155,0.6933060716508135,0.6933214817055195,0.8466376283390373
VGG16+GRU+Dense,82.85714285714286,0.4107913817988325,83.0,0.338313167190535,1279.7147722244265,22.136943817138672,0.659667230180621,0.6662416226424768,0.8295257567002978
VGG16+Attention Mechanism+Dense,82.5,0.4001849742526639,84.5,0.3234829678304308,1374.9660947322843,22.647472858428955,0.6899517702753761,0.6900476467107609,0.8449375527801235
VGG16+Capsule Network+Dense,83.57142857142857,0.38378261098226896,83.5,0.36850667046750646,556.2613651752472,17.449573278427124,0.6698752862192383,0.6707148390261045,0.8348259922663229
