Combination,Validation Accuracy,Validation Loss,Test Accuracy,Test Loss,Training time,Inference time,Cohens Kappa,MCC,Balanced Accuracy
Mobilenet+Dense,88.44936490058899,0.2920279502868652,88.48708271980286,0.2805983424186706,236.8970184326172,9.78631830215454,0.7699630861381483,0.7715888780937018,0.8860351728743721
MobileNet+Dense+Dropout,49.84177350997925,0.6908424496650696,47.89668023586273,0.6915508508682251,94.41035151481628,9.706302642822266,0.0,0.0,0.5
MobileNet+Conv2D+GlobalAveragePooling+Dropout+Dense,50.15822649002075,0.6931626200675964,52.10332274436951,0.6926719546318054,112.30344128608704,9.830979585647585,0.0,0.0,0.5
MobileNet+LSTM+Dense,50.15822649002075,0.6931471824645996,52.10332274436951,0.6931465268135071,186.1417942047119,10.191481113433838,0.0,0.0,0.5
MobileNet+GRU+Dense,50.15822649002075,0.6932275295257568,52.10332274436951,0.6924538016319275,168.01709985733032,10.187883853912354,0.0,0.0,0.5
MobileNet+Attention Mechanism +Dense,49.84177350997925,0.6942164301872253,47.89668023586273,0.69608473777771,125.54919600486755,9.74221658706665,0.0,0.0,0.5
MobileNet+Capsule Network+Dense,88.76582384109497,0.3003418445587158,89.00368809700012,0.285126119852066,170.29631304740906,10.822806358337402,0.7795056391819118,0.7796499234477717,0.8894376617764528
MobileNet+Capsule Network+Dense,88.76582384109497,0.26354125142097473,87.97047734260559,0.2754961848258972,156.48612427711487,11.452094316482544,0.7590580283263497,0.759078760865539,0.8796470490665527
